# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
H7C304	H7C304	uc002ysn.1	protein_coding	0	0	0	140	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0
H7C4R2	H7C4R2	uc003vnx.2	protein_coding	2	0	11	34	0	0	1	0	0	0	0	0	33	11	0	0	1	0	0	0	1	0	0	1
H7C563	H7C563	uc003ddv.3	protein_coding	0	0	0	24	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C5D2	H7C5D2	uc003nyq.1	protein_coding	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L161	I3L161	uc002ggq.2	protein_coding	0	0	0	10	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
I6U4P1	I6U4P1	uc031pqr.1	protein_coding	0	1	2	18	0	0	0	0	0	0	10	0	3	2	0	0	0	0	0	0	0	0	1	5
I6WNA2	I6WNA2	uc031sqg.1	protein_coding	0	1	2	21	0	0	0	0	0	0	3	0	13	2	0	0	0	0	1	0	0	0	0	6
I6WZ08	I6WZ08	uc031sqh.1	protein_coding	1	1	2	21	0	0	0	0	0	0	3	0	13	2	0	0	0	0	1	0	1	0	0	6
I6XKI8	I6XKI8	uc031sql.1	protein_coding	0	6	3	43	0	0	1	0	0	0	0	0	43	3	0	0	0	0	2	0	0	0	4	0
I6XKJ3	I6XKJ3	uc031sqi.1	protein_coding	0	0	0	15	0	0	1	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	2
I6XTI3	I6XTI3	uc031sqj.1	protein_coding	0	0	0	20	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	6
I6XXQ1	I6XXQ1	uc031sqk.1	protein_coding	1	0	0	20	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	1	0	0	6
J3KMW7	J3KMW7	uc003yks.2	protein_coding	1	6	14	94	0	1	4	0	0	0	0	0	92	14	0	0	1	0	3	0	0	0	4	0
J3KNJ8	J3KNJ8	uc001nyt.3	protein_coding	0	0	0	25	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
J3KP20	J3KP20	uc009wsk.1	protein_coding	1	4	5	35	3	0	0	0	0	0	0	0	33	5	0	0	0	0	3	0	1	0	2	1
J3KPQ6	J3KPQ6	uc011kkn.2	protein_coding	4	7	6	191	2	0	0	0	0	0	0	0	196	6	0	0	3	0	5	0	1	0	2	1
J3KQF3	J3KQF3	uc002ict.3	protein_coding	2	6	11	44	4	0	0	0	0	0	0	0	41	11	0	0	0	0	1	0	2	0	5	0
J3KQV9	J3KQV9	uc003uyw.3	protein_coding	4	7	6	191	2	0	0	0	0	0	0	0	196	6	0	0	3	0	5	0	1	0	2	1
J3KR71	J3KR71	uc010elc.1	protein_coding	0	7	5	47	0	0	0	0	0	0	23	0	22	5	0	0	0	0	0	0	0	0	7	2
J3KRL0	J3KRL0	uc010wcb.2	protein_coding	0	2	3	26	0	0	0	0	0	0	5	0	21	3	0	0	0	0	1	0	0	0	1	1
J3KRR7	J3KRR7	uc002ego.3	protein_coding	0	2	1	20	0	0	0	0	0	0	3	0	17	1	0	0	0	0	0	0	0	0	2	0
J3KRR7	J3KRR7	uc002egs.1	protein_coding	0	2	1	21	1	0	0	0	0	0	3	0	17	1	0	0	0	0	0	0	0	0	2	0
J3KRR7	J3KRR7	uc010cbs.1	protein_coding	1	2	1	28	1	0	0	0	0	0	2	0	25	1	0	0	0	0	0	0	1	0	2	0
J3KSE3	J3KSE3	uc010dcw.3	protein_coding	3	7	12	21	1	0	3	0	0	0	5	0	13	12	0	0	0	0	1	0	3	0	6	0
J3KSE4	J3KSE4	uc002hqj.3	protein_coding	1	3	2	36	1	0	2	0	0	0	11	0	14	2	0	0	0	0	2	0	1	0	2	9
J3KT39	J3KT39	uc010cxa.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
J3KT98	J3KT98	uc010cnw.1	protein_coding	0	0	4	34	0	0	0	0	0	0	26	0	6	4	0	0	0	0	0	0	0	0	0	2
J3KTA4	J3KTA4	uc010deh.2	protein_coding	0	1	2	17	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	1	8
J3QKU0	J3QKU0	uc010cvz.3	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
J3QLU9	J3QLU9	uc010cwb.3	protein_coding	4	6	9	54	3	0	0	0	0	0	4	0	49	9	0	0	1	0	1	0	3	0	5	0
J3QRK4	J3QRK4	uc002jfj.1	protein_coding	0	0	3	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
J3QRN6	J3QRN6	uc002hhp.1	protein_coding	0	4	5	51	1	0	0	0	0	0	0	0	51	5	0	0	0	0	2	0	0	0	2	1
J3QSF1	J3QSF1	uc002jel.1	protein_coding	0	1	1	18	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	13
J3QTN8	J3QTN8	uc021rvf.1	protein_coding	0	3	5	20	0	0	0	0	0	0	18	0	0	5	0	0	0	0	0	0	0	0	3	2
J9JID1	J9JID1	uc002gkn.4	protein_coding	1	3	2	12	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	1	0	3	0
K0J5S8	K0J5S8	uc031sav.1	protein_coding	0	1	0	30	5	0	0	0	0	0	1	0	25	0	0	0	0	0	1	0	0	0	0	0
K0J6K2	K0J6K2	uc031sau.1	protein_coding	0	1	0	30	5	0	0	0	0	0	1	0	25	0	0	0	0	0	1	0	0	0	0	0
K4DI82	K4DI82	uc003ddz.3	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
K4DID9	K4DID9	uc010wdc.2	protein_coding	0	9	2	52	11	1	2	0	0	0	0	0	38	2	0	0	0	0	2	0	0	0	6	2
NP_000042	NP_000042	uc001pkb.1	protein_coding	3	4	12	103	2	0	1	0	0	0	0	0	101	12	0	0	2	0	2	0	1	0	3	2
NP_000050	NP_000050	uc001uub.1	protein_coding	4	5	9	57	2	0	0	0	0	0	0	0	56	9	0	0	0	1	0	0	3	0	5	0
NP_000079	NP_000079	uc002iqm.3	protein_coding	5	12	22	94	9	0	0	0	0	0	5	0	86	22	0	0	3	0	8	0	2	0	8	1
NP_000237	NP_000237	uc002dai.4	protein_coding	0	7	10	86	3	0	0	0	0	0	9	0	74	10	0	0	0	0	0	0	0	0	7	0
NP_000369	NP_000369	uc001mtq.2	protein_coding	0	3	3	30	5	0	0	0	0	0	0	0	25	3	0	0	0	0	0	0	0	0	3	0
NP_000526	NP_000526	uc003spl.3	protein_coding	1	2	1	44	0	0	0	0	0	0	0	0	45	1	0	0	1	0	1	0	0	0	1	1
NP_000618	NP_000618	uc002rou.3	protein_coding	0	7	12	106	4	0	0	0	0	0	0	0	101	12	0	0	0	0	2	0	0	0	5	3
NP_000960	NP_000960	uc001dpd.3	protein_coding	0	1	0	9	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	6
NP_001001132	NP_001001132	uc002ysw.3	protein_coding	1	5	4	86	6	1	2	0	0	0	2	0	77	4	0	0	0	0	1	0	1	0	3	0
NP_001002231	NP_001002231	uc002ptu.3	protein_coding	0	1	0	20	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	3
NP_001005862	NP_001005862	uc002hsm.3	protein_coding	4	8	11	51	2	0	0	0	0	0	4	0	46	11	0	0	1	0	1	0	3	0	7	1
NP_001009944	NP_001009944	uc002cos.1	protein_coding	0	0	0	25	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001017408	NP_001017408	uc003pxq.1	protein_coding	0	1	1	131	0	0	0	0	0	0	0	0	128	1	0	0	0	0	1	0	0	0	0	4
NP_001020375	NP_001020375	uc002zcy.1	protein_coding	0	3	3	14	0	0	0	0	0	0	0	0	14	3	0	0	0	0	1	0	0	0	2	1
NP_001020375	NP_001020375	uc002zcz.1	protein_coding	0	3	3	14	0	0	0	0	0	0	0	0	15	3	0	0	0	0	1	0	0	0	2	0
NP_001028754	NP_001028754	uc001air.3	protein_coding	1	3	6	82	1	0	0	0	0	0	1	0	76	6	0	0	0	0	1	0	1	0	2	5
NP_001028754	NP_001028754	uc001ais.3	protein_coding	1	3	6	54	1	0	0	0	0	0	1	0	53	6	0	0	0	0	1	0	1	0	2	0
NP_001029125	NP_001029125	uc001mlt.2	protein_coding	0	0	1	8	2	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
NP_001034792	NP_001034792	uc031poc.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
NP_001035022	NP_001035022	uc002jdp.1	protein_coding	2	3	2	18	7	0	0	0	0	0	0	0	11	2	0	0	0	0	3	0	2	0	2	1
NP_001035542	NP_001035542	uc003mkb.2	protein_coding	1	2	2	68	2	0	0	0	0	0	0	0	66	2	0	0	0	0	0	0	1	0	2	0
NP_001035542	NP_001035542	uc003mkc.2	protein_coding	1	2	2	68	2	0	1	0	0	0	0	0	65	2	0	0	0	0	0	0	1	0	2	0
NP_001035754	NP_001035754	uc002mna.3	protein_coding	1	0	6	27	1	0	1	0	0	0	0	0	25	6	0	0	0	0	0	0	1	0	0	0
NP_001036059	NP_001036059	uc003vlo.3	protein_coding	0	1	1	46	2	0	0	0	0	0	1	0	44	1	0	0	0	0	1	0	0	0	0	0
NP_001036069	NP_001036069	uc003eut.3	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
NP_001073315	NP_001073315	uc002cvw.3	protein_coding	3	5	21	99	9	1	1	0	0	0	0	0	90	21	0	0	1	0	1	0	2	0	4	0
NP_001078932	NP_001078932	uc001nmi.4	protein_coding	0	6	8	33	8	0	0	0	0	0	0	0	26	8	0	0	0	0	1	0	0	0	5	0
NP_001078934	NP_001078934	uc001nls.4	protein_coding	0	6	8	33	8	0	0	0	0	0	0	0	26	8	0	0	0	0	1	0	0	0	5	0
NP_001093896	NP_001093896	uc003htw.4	protein_coding	0	1	4	33	2	0	0	0	0	0	0	0	31	4	0	0	0	0	1	0	0	0	1	0
NP_001096618	NP_001096618	uc002vtq.4	protein_coding	0	1	8	38	1	0	2	0	0	1	0	0	30	7	0	0	0	0	1	0	0	0	1	5
NP_001098674	NP_001098674	uc001fkk.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001118	NP_001118	uc003afj.3	protein_coding	0	7	12	58	5	0	0	0	0	0	0	0	53	12	0	0	0	0	1	0	0	0	7	0
NP_001136077	NP_001136077	uc010wje.1	protein_coding	4	5	8	66	6	0	0	0	0	0	3	0	59	8	0	0	0	0	3	0	4	0	3	0
NP_001137298	NP_001137298	uc010xcb.3	protein_coding	0	0	0	44	6	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0
NP_001137298	NP_001137298	uc010xcd.3	protein_coding	0	1	0	30	6	1	2	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	2
NP_001138241	NP_001138241	uc021zba.2	protein_coding	6	16	34	255	2	0	0	0	0	0	1	0	256	34	0	0	2	0	6	0	4	0	14	0
NP_001138242	NP_001138242	uc021zay.2	protein_coding	6	16	33	242	2	0	0	0	0	0	1	0	242	33	0	0	2	0	6	0	4	0	14	1
NP_001138388	NP_001138388	uc021pzw.1	protein_coding	2	7	1	95	4	0	1	0	0	0	1	0	90	1	0	0	1	0	0	0	1	0	7	0
NP_001138438	NP_001138438	uc002lhd.2	protein_coding	3	3	9	80	2	0	2	0	0	0	0	0	74	9	0	0	1	0	3	0	2	0	1	4
NP_001138438	NP_001138438	uc002lhg.3	protein_coding	3	3	9	60	2	0	1	0	0	0	0	0	59	9	0	0	1	0	3	0	2	0	1	0
NP_001138438	NP_001138438	uc010xee.1	protein_coding	3	3	9	108	2	0	1	0	0	0	0	0	97	9	0	0	1	0	3	0	2	0	1	10
NP_001138548	NP_001138548	uc010fap.3	protein_coding	3	3	6	51	3	1	2	0	0	0	0	0	45	6	0	0	0	0	0	0	3	0	2	1
NP_001139554	NP_001139554	uc002qdt.4	protein_coding	0	3	3	30	0	0	0	0	0	0	10	0	21	3	0	0	0	0	1	0	0	0	2	0
NP_001139588	NP_001139588	uc011afz.1	protein_coding	0	17	9	130	3	0	0	0	0	0	0	0	131	9	0	0	0	0	4	0	0	0	13	0
NP_001153697	NP_001153697	uc010lxp.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NP_001153706	NP_001153706	uc010owx.2	protein_coding	2	2	5	46	1	0	0	0	0	0	11	0	36	5	0	0	2	0	1	0	0	0	2	0
NP_001154180	NP_001154180	uc001tlq.3	protein_coding	1	5	7	53	3	0	0	0	0	0	0	0	48	7	0	0	0	0	1	0	1	0	4	3
NP_001154915	NP_001154915	uc001fqc.1	protein_coding	0	2	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	6
NP_001158238	NP_001158238	uc002fcl.3	protein_coding	1	16	29	101	10	0	0	1	0	0	0	0	89	28	0	0	0	0	0	0	1	0	16	2
NP_001159736	NP_001159736	uc010ymz.2	protein_coding	0	7	12	106	4	0	0	0	0	0	0	0	101	12	0	0	0	0	2	0	0	0	5	3
NP_001159737	NP_001159737	uc002rov.3	protein_coding	0	7	12	106	4	0	0	0	0	0	0	0	102	12	0	0	0	0	3	0	0	0	4	3
NP_001159738	NP_001159738	uc010yna.2	protein_coding	0	7	12	106	4	0	0	0	0	0	0	0	102	12	0	0	0	0	3	0	0	0	4	3
NP_001161097	NP_001161097	uc001qkm.2	protein_coding	2	12	18	247	1	0	0	0	0	0	0	0	249	18	0	0	1	0	4	0	1	0	10	0
NP_001161374	NP_001161374	uc002bun.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001161417	NP_001161417	uc009xka.2	protein_coding	0	5	2	111	5	1	3	0	0	0	0	0	106	2	0	0	0	0	3	0	0	0	1	0
NP_001164408	NP_001164408	uc002ebe.2	protein_coding	0	2	4	22	2	0	1	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	2	0
NP_001165888	NP_001165888	uc021vyk.1	protein_coding	0	0	2	16	5	0	0	0	0	0	2	0	7	2	0	0	0	0	0	0	0	0	0	2
NP_001167002	NP_001167002	uc021yuj.1	protein_coding	0	1	0	32	3	0	0	0	0	0	2	0	15	0	0	0	0	0	1	0	0	0	0	13
NP_001171677	NP_001171677	uc021qqv.1	protein_coding	0	0	1	23	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0
NP_001171897	NP_001171897	uc021xal.1	protein_coding	0	2	1	6	0	1	1	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	3
NP_001177171	NP_001177171	uc003fde.2	protein_coding	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
NP_001177667	NP_001177667	uc022bdp.1	protein_coding	0	2	0	98	13	1	1	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	1	0
NP_001177951	NP_001177951	uc010cek.3	protein_coding	1	1	4	31	6	0	0	0	0	0	0	0	26	4	0	0	1	0	0	0	0	0	1	0
NP_001184254	NP_001184254	uc009wmd.2	protein_coding	1	7	8	51	14	3	6	0	0	0	0	0	33	8	0	0	1	0	1	0	0	0	3	0
NP_001184254	NP_001184254	uc010pck.2	protein_coding	0	2	5	21	14	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	2	3
NP_001185594	NP_001185594	uc021qrm.1	protein_coding	1	1	2	27	0	0	1	0	0	0	6	0	20	2	0	0	0	0	0	0	1	0	1	0
NP_001185601	NP_001185601	uc009zas.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001185602	NP_001185602	uc021qrl.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001185604	NP_001185604	uc001pxi.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001185708	NP_001185708	uc021ppa.1	protein_coding	0	1	3	32	3	0	0	0	0	0	0	0	29	3	0	0	0	0	1	0	0	0	0	1
NP_001186118	NP_001186118	uc003kja.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001186589	NP_001186589	uc003xln.2	protein_coding	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
NP_001186589	NP_001186589	uc003xlo.2	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001186873	NP_001186873	uc002mak.3	protein_coding	0	5	1	33	1	0	1	0	0	0	0	0	34	1	0	0	0	0	3	0	0	0	2	0
NP_001191065	NP_001191065	uc002lem.4	protein_coding	0	3	9	25	0	0	0	0	0	0	3	0	22	9	0	0	0	0	0	0	0	0	3	0
NP_001191067	NP_001191067	uc021ukd.1	protein_coding	0	4	8	25	2	0	0	0	0	0	4	0	19	8	0	0	0	0	0	0	0	0	4	0
NP_001191069	NP_001191069	uc021uke.1	protein_coding	0	4	6	27	2	0	0	0	0	0	4	0	21	6	0	0	0	0	0	0	0	0	4	0
NP_001191070	NP_001191070	uc002leg.3	protein_coding	0	2	8	27	3	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	0	2	0
NP_001191072	NP_001191072	uc010xdj.2	protein_coding	1	3	6	27	0	0	0	0	0	0	3	0	25	6	0	0	1	0	0	0	0	0	3	0
NP_001191764	NP_001191764	uc021uts.1	protein_coding	2	0	5	13	2	0	2	0	0	0	0	0	9	5	0	0	0	0	0	0	2	0	0	0
NP_001191766	NP_001191766	uc002ofd.3	protein_coding	2	1	4	14	2	1	1	0	0	0	0	0	11	4	0	0	0	0	0	0	2	0	0	0
NP_001191766	NP_001191766	uc010efe.3	protein_coding	2	1	4	14	2	1	1	0	0	0	0	0	11	4	0	0	0	0	0	0	2	0	0	0
NP_001191767	NP_001191767	uc010efg.3	protein_coding	0	1	5	28	0	0	2	0	0	0	0	0	26	5	0	0	0	0	0	0	0	0	1	0
NP_001193946	NP_001193946	uc011ale.2	protein_coding	1	8	9	45	0	0	0	0	0	0	0	0	43	9	0	0	0	0	3	0	1	0	5	5
NP_001193947	NP_001193947	uc011alf.2	protein_coding	0	6	8	49	3	0	0	0	0	0	0	0	38	8	0	0	0	0	3	0	0	0	3	11
NP_001207696	NP_001207696	uc022act.1	protein_coding	0	3	2	33	4	1	1	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	2	3
NP_001207698	NP_001207698	uc022acw.1	protein_coding	0	3	1	34	4	1	1	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	2	3
NP_001207699	NP_001207699	uc022acv.1	protein_coding	0	3	1	34	4	1	1	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	2	3
NP_001207701	NP_001207701	uc022acs.1	protein_coding	0	3	1	34	4	1	1	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	2	3
NP_001207702	NP_001207702	uc022acz.1	protein_coding	0	3	2	33	4	1	1	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	2	3
NP_001207703	NP_001207703	uc022acy.1	protein_coding	0	3	2	33	4	1	1	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	2	3
NP_001207704	NP_001207704	uc022acr.1	protein_coding	0	3	1	34	4	1	1	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	2	3
NP_001207705	NP_001207705	uc003tpa.4	protein_coding	0	3	1	34	4	1	1	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	2	3
NP_001229529	NP_001229529	uc010zvm.2	protein_coding	0	3	5	61	1	1	5	0	0	0	0	0	55	5	0	0	0	0	2	0	0	0	1	1
NP_001230673	NP_001230673	uc004avi.4	protein_coding	0	2	2	64	5	0	1	0	0	0	4	0	55	2	0	0	0	0	1	0	0	0	1	0
NP_001230675	NP_001230675	uc010wqp.2	protein_coding	0	2	3	44	3	0	0	0	0	0	16	0	25	3	0	0	0	0	1	0	0	0	2	0
NP_001230913	NP_001230913	uc021qlq.1	protein_coding	0	2	5	16	0	0	0	0	0	0	0	0	17	5	0	0	0	0	1	0	0	0	1	0
NP_001230914	NP_001230914	uc001off.3	protein_coding	0	2	4	17	0	0	0	0	0	0	0	0	18	4	0	0	0	0	1	0	0	0	1	0
NP_001231630	NP_001231630	uc021rve.1	protein_coding	0	4	5	50	21	0	4	0	0	0	1	0	22	5	0	0	0	0	0	0	0	0	4	2
NP_001231739	NP_001231739	uc021xao.1	protein_coding	2	2	3	113	6	1	2	0	0	0	0	0	105	3	0	0	0	0	0	0	2	0	1	0
NP_001231742	NP_001231742	uc003doi.3	protein_coding	2	0	3	42	6	0	0	0	0	0	0	0	35	3	0	0	0	0	0	0	2	0	0	1
NP_001234925	NP_001234925	uc011liw.2	protein_coding	0	3	11	107	3	0	0	0	0	0	2	0	104	11	0	0	0	0	2	0	0	0	1	0
NP_001239198	NP_001239198	uc021opv.1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001239199	NP_001239199	uc021opw.1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001239200	NP_001239200	uc021opu.1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001240693	NP_001240693	uc021yef.1	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001240837	NP_001240837	uc021pml.1	protein_coding	0	2	0	39	2	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	2	2
NP_001242974	NP_001242974	uc011bmn.3	protein_coding	0	1	1	31	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	1	1
NP_001243009	NP_001243009	uc010ycm.2	protein_coding	0	1	1	19	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	1	3
NP_001243265	NP_001243265	uc031pok.1	protein_coding	0	4	5	72	0	0	1	0	0	0	0	0	71	5	0	0	0	0	0	0	0	0	4	0
NP_001243266	NP_001243266	uc010ozp.3	protein_coding	0	3	4	74	0	0	2	0	0	0	0	0	72	4	0	0	0	0	0	0	0	0	3	0
NP_001243267	NP_001243267	uc001epo.5	protein_coding	0	5	4	72	0	0	0	0	0	0	0	0	72	4	0	0	0	0	0	0	0	0	5	0
NP_001243727	NP_001243727	uc031rss.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001243763	NP_001243763	uc010vuu.3	protein_coding	1	3	2	12	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	1	0	3	0
NP_001243874	NP_001243874	uc031pkt.1	protein_coding	0	1	0	12	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0
NP_001243876	NP_001243876	uc031pku.1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001245200	NP_001245200	uc010hge.3	protein_coding	0	3	3	63	0	2	3	0	0	0	16	0	44	3	0	0	0	0	0	0	0	0	1	0
NP_001245203	NP_001245203	uc003cgn.4	protein_coding	0	3	2	62	0	0	2	0	0	0	16	0	41	2	0	0	0	0	0	0	0	0	3	3
NP_001245203	NP_001245203	uc003cgo.3	protein_coding	0	3	2	62	0	0	2	0	0	0	16	0	41	2	0	0	0	0	0	0	0	0	3	3
NP_001245203	NP_001245203	uc011ayb.2	protein_coding	0	5	2	62	0	2	4	0	0	0	16	0	42	2	0	0	0	0	0	0	0	0	3	0
NP_001245203	NP_001245203	uc011ayd.2	protein_coding	0	3	2	62	0	0	2	0	0	0	16	0	41	2	0	0	0	0	0	0	0	0	3	3
NP_001245283	NP_001245283	uc010wjf.1	protein_coding	5	5	8	65	6	0	0	0	0	0	3	0	58	8	0	0	0	0	3	1	4	0	3	0
NP_001245327	NP_001245327	uc031raz.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NP_001245328	NP_001245328	uc031raw.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NP_001245362	NP_001245362	uc010mee.2	protein_coding	0	1	5	63	9	0	0	0	0	0	0	0	53	5	0	0	0	0	1	0	0	0	0	2
NP_001253974	NP_001253974	uc002ibs.4	protein_coding	3	4	1	28	7	4	8	0	0	0	0	0	13	1	0	0	1	0	1	0	2	0	0	1
NP_001257895	NP_001257895	uc001kvh.2	protein_coding	0	0	0	29	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001258152	NP_001258152	uc001hsq.2	protein_coding	9	64	95	308	0	0	1	0	0	0	0	0	315	95	0	0	2	0	8	0	7	0	58	0
NP_001258531	NP_001258531	uc011cdn.2	protein_coding	3	3	7	50	3	0	0	0	0	0	0	0	49	7	0	0	2	0	0	0	1	0	3	0
NP_001258537	NP_001258537	uc010cvq.3	protein_coding	0	4	1	56	14	2	7	0	0	0	0	0	35	1	0	0	0	0	1	0	0	0	1	0
NP_001258901	NP_001258901	uc011dvr.2	protein_coding	0	5	3	18	0	0	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0	5	0
NP_001263215	NP_001263215	uc003dwo.5	protein_coding	0	0	1	19	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	8
NP_001263219	NP_001263219	uc031ref.1	protein_coding	0	0	1	73	0	0	0	0	0	0	0	0	67	1	0	0	0	0	0	0	0	0	0	6
NP_001265003	NP_001265003	uc031tfl.1	protein_coding	7	12	18	258	14	0	2	0	0	0	0	0	251	18	0	0	4	0	6	0	3	0	7	0
NP_001265157	NP_001265157	uc009wqp.2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NP_001265196	NP_001265196	uc021ott.2	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
NP_001732	NP_001732	uc001mlv.1	protein_coding	0	0	2	7	3	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NP_001732	NP_001732	uc001mlw.1	protein_coding	0	0	2	7	3	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NP_002017	NP_002017	uc002vfe.3	protein_coding	5	15	16	86	2	1	1	0	0	0	0	0	86	16	0	0	1	0	4	0	4	0	12	0
